GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
maker-Contig005504-augustus-gene-0.2-mRNA-1,0.616306781768799,-0.220910966396332,0.134085334131468,0.0981552772901882,0.371310085058212,0.904490278661251,-0.430263254852348,-0.0435976857755013
augustus_masked-Contig005504-processed-gene-0.86-mRNA-1,0.220719739794731,-0.720787346363068,0.111974300696493,0.253929694633882,0.051682997867465,0.479876384635767,-1.28679085983912,-0.318879621294655
augustus_masked-Contig005504-processed-gene-0.101-mRNA-1,0.676032602787018,-0.192680925130844,0.20112977930013,0.149108093484462,0.285354295869668,1.07536362806956,-0.544630900329332,0.0315534215715721
snap_masked-Contig005504-processed-gene-0.49-mRNA-1,2.24085521697998,0.345941096544266,0.314502795069787,0.0634321754492454,1.59986726641655,2.87515490849813,0.204083908438857,0.458661174551615
snap_masked-Contig005504-processed-gene-0.70-mRNA-1,0.911697089672089,-0.0485270917415619,0.173964104347289,0.0871699936956573,0.567745796342691,1.26044082244237,-0.245847578698125,0.10052245019434
snap_masked-Contig005504-processed-gene-0.50-mRNA-1,1.79894185066223,0.247993230819702,0.31804218756366,0.0792239413968088,1.14687459667524,2.4610002040863,0.0595159123256294,0.391111649718061
snap_masked-Contig005504-processed-gene-0.71-mRNA-1,1.3547455072403,0.119326315820217,0.318685364714743,0.106306217026166,0.778816947340965,2.05257993539174,-0.108571347996642,0.312299757401032
snap_masked-Contig005504-processed-gene-0.72-mRNA-1,0.345074266195297,-0.503432869911194,0.137694839043852,0.203264408689419,0.106707374254862,0.629254493614038,-0.971938061363319,-0.201176593418396
snap_masked-Contig005504-processed-gene-0.51-mRNA-1,0.512694358825684,-0.309341788291931,0.144540689778713,0.134779659867276,0.241969322661559,0.798236906528473,-0.61623976709684,-0.0978681964578818
snap_masked-Contig005504-processed-gene-0.73-mRNA-1,1.05685639381409,-0.0151661559939384,0.40763523443874,0.199241216178154,0.350588839749495,1.87218368053436,-0.455223859191561,0.27234845526169
snap_masked-Contig005504-processed-gene-0.74-mRNA-1,1.76036357879639,0.241277933120728,0.243775063534379,0.0621371839753746,1.29410147070885,2.211601126194,0.111962288004626,0.344706540881071
snap_masked-Contig005504-processed-gene-0.75-mRNA-1,1.91240775585175,0.274440735578537,0.341889221795224,0.0799116928852392,1.22716567118963,2.60892728765806,0.0889031318708683,0.41645974571365
snap_masked-Contig005504-processed-gene-0.76-mRNA-1,1.21091985702515,0.0816140100359917,0.100048397318339,0.0363118481960208,1.02476954460144,1.40485738615195,0.0106262100152411,0.147631707735137
snap_masked-Contig005504-processed-gene-0.77-mRNA-1,0.629391610622406,-0.245761007070541,0.259499162232511,0.215343803724062,0.162865743041039,1.22651946544647,-0.788170254996598,0.0886744450568015
snap_masked-Contig005504-processed-gene-0.52-mRNA-1,0.616008520126343,-0.230102673172951,0.175002391194288,0.136591095592913,0.30205026268959,0.945584535598755,-0.519920782233505,-0.0242996389998811
snap_masked-Contig005504-processed-gene-0.78-mRNA-1,3.40672564506531,0.512178182601929,0.962379180459138,0.141654261286653,1.56312090059121,5.33674963712692,0.193990830740197,0.727275867692987
snap_masked-Contig005504-processed-gene-0.79-mRNA-1,0.3754743039608,-0.48291227221489,0.182087645574205,0.237307097183363,0.0908172768851121,0.798834562301636,-1.04183152746106,-0.0975431532503057
snap_masked-Contig005504-processed-gene-1.34-mRNA-1,0.388530701398849,-0.465743958950043,0.178985978148069,0.234962775396831,0.0928002488488952,0.752330243587494,-1.03245149863326,-0.123591479242686
snap_masked-Contig005504-processed-gene-1.31-mRNA-1,2.61009931564331,0.413428008556366,0.317939153320141,0.0531499742610708,2.04018533229828,3.26813799540202,0.309669194497899,0.514300375830717
snap_masked-Contig005504-processed-gene-1.32-mRNA-1,0.692905128002167,-0.168780922889709,0.142408420211783,0.0918833751169849,0.444050632168849,0.993219031890233,-0.352612726100775,-0.0029550712181591
maker-Contig005504-augustus-gene-1.104-mRNA-1,0.762359261512756,-0.150299116969109,0.266657254057902,0.182497444265577,0.278583209464947,1.27185714244843,-0.555096936771708,0.104438333222323
snap_masked-Contig005504-processed-gene-1.35-mRNA-1,1.67712271213531,0.223009094595909,0.142333434743458,0.0367907567566713,1.42040524979432,1.98419761657715,0.15241221913837,0.297584923622105
snap_masked-Contig005504-processed-gene-1.36-mRNA-1,0.340960174798965,-0.54253751039505,0.205782796814825,0.262996090143752,0.0831439277778069,0.913648522893588,-1.08016961553411,-0.0392212275920034
maker-Contig005504-snap-gene-1.64-mRNA-1,1.41697144508362,0.148797810077667,0.153165897435252,0.0474466494650293,1.1154465675354,1.7346476316452,0.0474487714102484,0.239211267499166
maker-Contig005504-snap-gene-1.65-mRNA-1,2.61079597473145,0.415671646595001,0.186626326059944,0.030938001967883,2.27955455183983,2.99513119657834,0.357849931201884,0.476415844479691
augustus_masked-Contig005504-processed-gene-1.16-mRNA-1,0.770907044410706,-0.124827586114407,0.173909334436433,0.10401750753234,0.441433767974377,1.14398646155993,-0.355143325856062,0.0584195806842108
snap_masked-Contig005504-processed-gene-1.49-mRNA-1,3.54954814910889,0.548240602016449,0.334259466461622,0.0411236637194228,2.8901051402092,4.23053041299184,0.460900766718122,0.626394818706625
snap_masked-Contig005504-processed-gene-1.50-mRNA-1,0.929532110691071,-0.0485305227339268,0.251297074434372,0.123662366694334,0.494774106144905,1.43472333451112,-0.305593039800241,0.156768149558477
snap_masked-Contig005504-processed-gene-1.51-mRNA-1,0.17574205994606,-0.801648914813995,0.0776890572282894,0.209945216810172,0.0571931306893627,0.355799902975559,-1.24266873805397,-0.448800478712643
maker-Contig005504-snap-gene-1.66-mRNA-1,0.445610493421555,-0.374407738447189,0.130426030960308,0.155086656907459,0.168755196407437,0.707145795226097,-0.772742892861309,-0.150491452812226
snap_masked-Contig005504-processed-gene-1.41-mRNA-1,1.47168171405792,0.164115145802498,0.190239591350749,0.0571324864920317,1.14300569991271,1.84245595037937,0.0580468842349106,0.26539706616414
snap_masked-Contig005504-processed-gene-1.42-mRNA-1,0.286851048469543,-0.586481630802155,0.121910895202865,0.206477468218486,0.0838548467184106,0.539859259128571,-1.07648675384915,-0.267723616298008
augustus_masked-Contig005504-processed-gene-1.20-mRNA-1,1.22142446041107,0.0708284750580788,0.314621957035225,0.123939737476489,0.634082735578219,1.91120849748453,-0.197859122258457,0.281286931198744
snap_masked-Contig005504-processed-gene-1.43-mRNA-1,0.715829908847809,-0.159331113100052,0.173700215931153,0.115420534606903,0.382477739950021,1.07053179840247,-0.417407151889453,0.0295962844775325
maker-Contig005504-snap-gene-1.71-mRNA-1,0.488262921571732,-0.343480259180069,0.170804493832685,0.179034653856836,0.180560958137115,0.837068232893944,-0.7433946597987,-0.0772422257364217
snap_masked-Contig005504-processed-gene-1.54-mRNA-1,0.417257487773895,-0.426501840353012,0.182662713399047,0.213538923866211,0.128490195299188,0.811413637797038,-0.891130224603513,-0.0907583501590078
augustus_masked-Contig005504-processed-gene-1.11-mRNA-1,0.214424133300781,-0.741902649402618,0.127029630643651,0.25809050511931,0.0542048571631312,0.52578785866499,-1.26607420959146,-0.279196047250817
maker-Contig005504-snap-gene-1.72-mRNA-1,2.75241088867188,0.437303185462952,0.29002882557281,0.0458768809201572,2.2179981927077,3.35899724165599,0.34596118789761,0.526208730169189
snap_masked-Contig005504-processed-gene-1.56-mRNA-1,0.347977012395859,-0.483322829008102,0.110220088114023,0.154355050238093,0.149745816240708,0.581935549279054,-0.824655034006682,-0.235125123979225
snap_masked-Contig005504-processed-gene-1.44-mRNA-1,0.499549210071564,-0.317428588867188,0.129851480878168,0.12174309552553,0.241276247551044,0.759474100669225,-0.617485449438019,-0.119487042432325
snap_masked-Contig005504-processed-gene-1.57-mRNA-1,2.8742413520813,0.455832540988922,0.318253353227838,0.0485995018681179,2.24753918449084,3.4962183813254,0.351705025700664,0.543598323965031
snap_masked-Contig005504-processed-gene-1.45-mRNA-1,0.940066397190094,-0.0330189578235149,0.152366275833721,0.0751978266902572,0.608352579673131,1.20587885379791,-0.215849496948759,0.0813036794709503
snap_masked-Contig005504-processed-gene-1.58-mRNA-1,0.812613010406494,-0.105128541588783,0.205270295704355,0.117969538041824,0.440707296629747,1.20970809261004,-0.355872038989676,0.0826793491099217
maker-Contig005504-snap-gene-1.67-mRNA-1,0.71120285987854,-0.157697588205338,0.145727030861368,0.0938882702166977,0.428118367493153,1.02024376591047,-0.368441416728714,0.00870380908884115
snap_masked-Contig005504-processed-gene-1.59-mRNA-1,0.372265547513962,-0.478886067867279,0.167574753093808,0.221145860980753,0.102878592535853,0.748221906026205,-0.987816142368781,-0.12597120547713
snap_masked-Contig005504-processed-gene-1.47-mRNA-1,0.75641256570816,-0.134749114513397,0.180088021840112,0.112316533168845,0.430443890144428,1.11837283770243,-0.366087435957553,0.0485864602586585
snap_masked-Contig005504-processed-gene-1.60-mRNA-1,0.205204382538795,-0.766734480857849,0.122444700232378,0.274205084131437,0.0453436961397529,0.540233349303405,-1.34348405263467,-0.267419617158814
snap_masked-Contig005504-processed-gene-1.61-mRNA-1,1.87922239303589,0.268342643976212,0.297494167342831,0.0709303984836962,1.26145983239015,2.47571222782135,0.100872031575764,0.393692596150499
snap_masked-Contig005504-processed-gene-1.62-mRNA-1,0.692319393157959,-0.247962445020676,0.414486236400122,0.299766910919064,0.119164757430553,1.69453830023607,-0.92385216671418,0.229027116638849
maker-Contig005504-snap-gene-2.67-mRNA-1,1.03149592876434,0.012201014906168,0.0784759654995059,0.0333080369841966,0.893560499449571,1.19129669566949,-0.0488760693148735,0.0760198068069422
snap_masked-Contig005504-processed-gene-2.14-mRNA-1,0.595295667648315,-0.246605217456818,0.174376528119669,0.143794618295596,0.270860018829505,0.964585753281911,-0.567258973361648,-0.0156600239049533
snap_masked-Contig005504-processed-gene-2.2-mRNA-1,0.792965173721313,-0.120825573801994,0.230778211600745,0.137485425350054,0.344912053644657,1.30201339522998,-0.462291829109789,0.114614706240075
snap_masked-Contig005504-processed-gene-2.3-mRNA-1,0.42429918050766,-0.422465264797211,0.187637894309983,0.224856754573726,0.11982317045331,0.831764240066211,-0.921460894342672,-0.0800016430771167
augustus_masked-Contig005504-processed-gene-2.87-mRNA-1,0.867943346500397,-0.0749499052762985,0.210320338107399,0.110513239552315,0.515506684780121,1.26749301850796,-0.28776569867475,0.102943176817411
snap_masked-Contig005504-processed-gene-2.4-mRNA-1,0.252770721912384,-0.639993786811829,0.105954596495891,0.204378651796316,0.0760146456460158,0.493205892046293,-1.1191338475747,-0.306976724885862
snap_masked-Contig005504-processed-gene-2.16-mRNA-1,0.346270442008972,-0.48104789853096,0.101548496528049,0.138025847529853,0.164801367744803,0.539018138249715,-0.783039499594733,-0.268396736297978
snap_masked-Contig005504-processed-gene-2.5-mRNA-1,0.179836541414261,-0.801855385303497,0.0863303179915466,0.237144549618657,0.042656317849954,0.389265630890926,-1.37001718848794,-0.409753952295938
snap_masked-Contig005504-processed-gene-2.17-mRNA-1,0.346272706985474,-0.507559239864349,0.148945610102114,0.216169411549044,0.100839786231518,0.681075766682625,-0.996368083647819,-0.166805678959641
augustus_masked-Contig005504-processed-gene-2.79-mRNA-1,0.170861080288887,-0.817749261856079,0.0784478876323585,0.223990001029019,0.0520776621997356,0.344490657250087,-1.28334851976519,-0.462839490552259
snap_masked-Contig005504-processed-gene-2.18-mRNA-1,2.55409574508667,0.405043184757233,0.255526610188757,0.0438742022561538,2.04212689399719,3.08993857502937,0.310082724847138,0.489946738914155
snap_masked-Contig005504-processed-gene-2.19-mRNA-1,0.341511338949203,-0.494480282068253,0.114673729662328,0.164235387262421,0.121750615599255,0.595189401010672,-0.914529033161465,-0.225346168046871
snap_masked-Contig005504-processed-gene-2.8-mRNA-1,0.318150460720062,-0.567277789115906,0.166865953618132,0.266453950141028,0.0671235142896573,0.689768369992574,-1.17312535538172,-0.161303674031387
snap_masked-Contig005504-processed-gene-2.20-mRNA-1,1.68455827236176,0.220920413732529,0.26447079034627,0.0705615738196784,1.16704281469186,2.2232580045859,0.0670800258585117,0.346989607276237
snap_masked-Contig005504-processed-gene-2.21-mRNA-1,0.792706906795502,-0.139150589704514,0.310466840015328,0.193844475708052,0.243300598611434,1.45522844791412,-0.61385728615673,0.162931176057739
snap_masked-Contig005504-processed-gene-2.22-mRNA-1,1.21651816368103,0.0798556879162788,0.186539614310473,0.0684435632547693,0.854499867061774,1.60917948881785,-0.0682987742475256,0.206602556761057
snap_masked-Contig005504-processed-gene-2.23-mRNA-1,1.23612451553345,0.0867105945944786,0.190071561490719,0.0692404505896934,0.861704089244207,1.60701907177766,-0.0646419010437619,0.206019056004302
snap_masked-Contig005504-processed-gene-2.24-mRNA-1,0.624082624912262,-0.229950040578842,0.198695805406332,0.155910636005959,0.239970597873131,1.03057622909546,-0.619936142652807,0.0130801209586179
snap_masked-Contig005504-processed-gene-2.25-mRNA-1,0.479229748249054,-0.370047837495804,0.21537005376422,0.224652957834299,0.136470063154896,0.984650492668152,-0.864989064739319,-0.00671789746342962
maker-Contig005504-snap-gene-2.70-mRNA-1,0.640098333358765,-0.216154739260674,0.192475717641719,0.146930428708799,0.290899734199047,1.03969517946243,-0.536274536092714,0.0169060115049745
snap_masked-Contig005504-processed-gene-2.9-mRNA-1,1.0564626455307,0.0155999148264527,0.199923381807195,0.0865638917120802,0.706387360394001,1.44120368361473,-0.150957489007739,0.158722333848973
snap_masked-Contig005504-processed-gene-2.27-mRNA-1,1.25494301319122,0.0939186215400696,0.182800955285606,0.0646055254890704,0.911126826703548,1.63853613833586,-0.0404259736238955,0.214455994732826
maker-Contig005504-augustus-gene-2.31-mRNA-1,2.60158514976501,0.412101686000824,0.313021677410661,0.052345869124631,1.99090587596099,3.24714339971542,0.29905018985488,0.51150085636863
snap_masked-Contig005504-processed-gene-2.28-mRNA-1,0.50988358259201,-0.336559027433395,0.214314146121209,0.207299984752274,0.151005368679762,0.974010992546877,-0.821052987511135,-0.0114385518821472
snap_masked-Contig005504-processed-gene-2.11-mRNA-1,0.269521206617355,-0.618090629577637,0.119605062015793,0.218632138380545,0.0752781522149841,0.532882502178351,-1.1234308201906,-0.273368815478743
snap_masked-Contig005504-processed-gene-2.29-mRNA-1,0.198210120201111,-0.752982020378113,0.0911820090119854,0.220593695391837,0.0566531471287211,0.406939476728439,-1.24677665323364,-0.390470177697188
snap_masked-Contig005504-processed-gene-2.30-mRNA-1,0.679512798786163,-0.177312985062599,0.138923443694542,0.0925717721843802,0.415002074837685,0.953221677740415,-0.381950044239923,-0.0208067120143446
snap_masked-Contig005504-processed-gene-2.12-mRNA-1,0.517418503761292,-0.313516765832901,0.168201451680834,0.1644140915294,0.206488378842672,0.843448996543884,-0.685127175054851,-0.0739411741172481
snap_masked-Contig005504-processed-gene-2.13-mRNA-1,0.470424771308899,-0.343942493200302,0.124455510336316,0.123249235722453,0.228045727312565,0.715352143347263,-0.641979139425956,-0.145480117764354
augustus_masked-Contig005504-processed-gene-3.50-mRNA-1,0.52740067243576,-0.289778828620911,0.119796608135334,0.104392552334734,0.289164905995131,0.777722086509069,-0.538874563729566,-0.109175569894864
augustus_masked-Contig005504-processed-gene-3.49-mRNA-1,0.268069833517075,-0.654966652393341,0.161868278049029,0.281576020639083,0.0581696147099137,0.65405329267184,-1.23531745258646,-0.184390530324358
snap_masked-Contig005504-processed-gene-3.2-mRNA-1,2.72433805465698,0.429466843605042,0.440196210125888,0.0717399850274838,1.94190148015817,3.6980923016866,0.288223143536985,0.567977732502929
snap_masked-Contig005504-processed-gene-3.3-mRNA-1,0.353370010852814,-0.481803506612778,0.125840705242225,0.168264522296666,0.139770014459888,0.638066804905734,-0.854601761050199,-0.195285401734449
genemark-Contig005504-processed-gene-3.103-mRNA-1,0.61158674955368,-0.246008336544037,0.22651546910916,0.175394682210711,0.213376370817423,1.14012026786804,-0.670893456545491,0.0569506661754751
snap_masked-Contig005504-processed-gene-3.28-mRNA-1,1.06323325634003,0.00967326015233994,0.278207267424015,0.127469596814155,0.528269392748674,1.63939466675123,-0.27716997916092,0.214683177938461
snap_masked-Contig005504-processed-gene-3.5-mRNA-1,0.96640557050705,-0.0195905417203903,0.139763697828948,0.0652291941155866,0.696356347203255,1.20885980129242,-0.15716849257655,0.0823759360504484
snap_masked-Contig005504-processed-gene-3.29-mRNA-1,2.25136637687683,0.348167389631271,0.314813064329313,0.0613070307432436,1.67556961278121,2.90232872962952,0.22416229744228,0.462746600857999
snap_masked-Contig005504-processed-gene-3.6-mRNA-1,0.672212779521942,-0.200139746069908,0.222867840064611,0.164834505201604,0.253237433483203,1.12072575092316,-0.596472270365895,0.0494993508354468
snap_masked-Contig005504-processed-gene-3.30-mRNA-1,0.649547636508942,-0.21148844063282,0.206071301554319,0.150258483053379,0.285355898241202,1.09364308317502,-0.544616433919508,0.0388739666285473
snap_masked-Contig005504-processed-gene-3.7-mRNA-1,0.287699282169342,-0.597212791442871,0.138917188857342,0.233759851630575,0.0838340642551581,0.621298536161582,-1.07660296588917,-0.206721111145394
augustus_masked-Contig005504-processed-gene-3.78-mRNA-1,0.198935851454735,-0.771578073501587,0.110023631590531,0.259393841851916,0.0520925770203272,0.483269411077102,-1.28329409638832,-0.315812033773549
augustus_masked-Contig005504-processed-gene-3.56-mRNA-1,1.63318872451782,0.201306223869324,0.364855421806713,0.1038126507789,0.917394269009431,2.37252733310064,-0.037444545187764,0.375209592675018
snap_masked-Contig005504-processed-gene-3.9-mRNA-1,2.34935259819031,0.369545817375183,0.189234725677793,0.0349504686909978,2.00506615638733,2.76583211819331,0.302128706572143,0.441822821462753
snap_masked-Contig005504-processed-gene-3.32-mRNA-1,1.22524905204773,0.0810396522283554,0.218891472709104,0.080131544926546,0.807832181453705,1.66228869358699,-0.0926788499164938,0.220702626135336
snap_masked-Contig005504-processed-gene-3.33-mRNA-1,2.61287522315979,0.41091912984848,0.43417963190117,0.0743800718918253,1.78777718544006,3.50487510561943,0.252313390766517,0.5446721254371
augustus_masked-Contig005504-processed-gene-3.81-mRNA-1,0.407108098268509,-0.454935133457184,0.214272650358785,0.249845509179979,0.0991767082363367,0.904345721999804,-1.00359033010331,-0.0436655926546089
snap_masked-Contig005504-processed-gene-3.35-mRNA-1,1.3587943315506,0.126011326909065,0.241986814536237,0.0799669971695086,0.913047131896019,1.82644062141577,-0.0395111100446449,0.261605542684881
snap_masked-Contig005504-processed-gene-3.36-mRNA-1,0.448998242616653,-0.386621743440628,0.177086571822753,0.195192490901406,0.142202172925075,0.846771681805452,-0.847107210509554,-0.0722336769593755
augustus_masked-Contig005504-processed-gene-3.58-mRNA-1,1.17284452915192,0.0665500164031982,0.12967593704519,0.048633799102458,0.950244150062402,1.42909503877163,-0.0221730723061796,0.155060170518286
augustus_masked-Contig005504-processed-gene-3.84-mRNA-1,0.252884656190872,-0.663528323173523,0.131576721233748,0.255290396140924,0.0575303704167406,0.556852085888386,-1.24010324974832,-0.254261095456505
snap_masked-Contig005504-processed-gene-3.12-mRNA-1,8.02840423583984,0.900635063648224,1.09790942981707,0.0588686909923416,6.16623012224833,10.6817356427511,0.790017450547885,1.02864166497518
snap_masked-Contig005504-processed-gene-3.38-mRNA-1,0.962918996810913,-0.0234093330800533,0.170196738404576,0.0790192564397042,0.655758413672447,1.31369762619336,-0.183257071024423,0.118494395302632
maker-Contig005504-augustus-gene-3.96-mRNA-1,2.024249792099,0.299154937267303,0.36096329700049,0.0797439148768964,1.40637061099211,2.78927086194356,0.148097082076999,0.445490689936684
snap_masked-Contig005504-processed-gene-3.13-mRNA-1,0.522800981998444,-0.314602762460709,0.190345491233806,0.179326139816832,0.201274717599154,0.914022347331047,-0.696210819880757,-0.0390432041846082
snap_masked-Contig005504-processed-gene-3.14-mRNA-1,0.347542464733124,-0.529356777667999,0.191499862355863,0.259731907197898,0.0735880920663476,0.793835902214051,-1.133207052952,-0.100305820491806
snap_masked-Contig005504-processed-gene-3.40-mRNA-1,0.377308994531631,-0.461977064609528,0.151383196076508,0.192391206587253,0.127423289418221,0.733131260673205,-0.894766492545711,-0.134819230504173
snap_masked-Contig005504-processed-gene-3.41-mRNA-1,0.83117139339447,-0.0889441967010498,0.164215674875143,0.0875281728152879,0.556389852364858,1.17235354781151,-0.254620816684708,0.0690451496410828
augustus_masked-Contig005504-processed-gene-3.89-mRNA-1,0.250991314649582,-0.671464622020721,0.142474483026975,0.262160199350113,0.05235794003432,0.631242673099041,-1.28101840187851,-0.199806441788282
snap_masked-Contig005504-processed-gene-3.15-mRNA-1,0.534557163715363,-0.29757621884346,0.173956330843686,0.155203995681374,0.237813370178143,0.854596525927385,-0.623906015546493,-0.0682531258466675
augustus_masked-Contig005504-processed-gene-3.90-mRNA-1,0.590513408184052,-0.251873344182968,0.183620004602862,0.1476213580489,0.284725477298101,0.958245626588663,-0.545609121608527,-0.018523433210006
augustus_masked-Contig005504-processed-gene-3.62-mRNA-1,2.89595222473145,0.457492172718048,0.406458471067801,0.0614146622053573,2.21002697944641,3.72657204667727,0.344382498632373,0.57130944978008
snap_masked-Contig005504-processed-gene-3.44-mRNA-1,1.36766445636749,0.119596913456917,0.364689425518114,0.12228408406008,0.746346597870191,2.15622782707214,-0.12706171793864,0.333694646502114
snap_masked-Contig005504-processed-gene-3.16-mRNA-1,1.68348431587219,0.22055096924305,0.268297717522699,0.0709397661849114,1.1827068199714,2.22345108787219,0.0728759261715774,0.34702377032783
snap_masked-Contig005504-processed-gene-3.45-mRNA-1,0.91158527135849,-0.0512983426451683,0.198194826980123,0.100918890053878,0.522632582982381,1.27582161227862,-0.2818051998766,0.105782780782642
snap_masked-Contig005504-processed-gene-3.17-mRNA-1,0.973223388195038,-0.0390959233045578,0.331301695460573,0.160282376100776,0.414582061767578,1.70306015014648,-0.382389524845025,0.231229987020372
snap_masked-Contig005504-processed-gene-3.46-mRNA-1,0.903679847717285,-0.0567244850099087,0.214702308219043,0.107156012730073,0.498283007492622,1.3667960802714,-0.302530220305536,0.135703614924096
snap_masked-Contig005504-processed-gene-3.18-mRNA-1,0.586233377456665,-0.254844278097153,0.176233832212962,0.14960271481861,0.255418606350819,0.943089274068673,-0.5927498692566,-0.0254474035988961
snap_masked-Contig005504-processed-gene-3.19-mRNA-1,1.53054618835449,0.17965829372406,0.231459291253281,0.0682112519511803,1.02746251622836,1.97384697298209,0.0117615122376071,0.295313461019171
snap_masked-Contig005504-processed-gene-3.20-mRNA-1,0.88506293296814,-0.0678098574280739,0.219588995360775,0.117779879607328,0.454517182211081,1.31031620502472,-0.342496646928466,0.117376112088063
snap_masked-Contig005504-processed-gene-3.47-mRNA-1,0.332428932189941,-0.535557925701141,0.161013350852443,0.23856141863731,0.0900795362889767,0.704212506115437,-1.04539729577792,-0.15229659150175
augustus_masked-Contig005504-processed-gene-3.68-mRNA-1,0.204103633761406,-0.751685857772827,0.106157592075175,0.242728498171018,0.0548009654817482,0.449653085321188,-1.26127236509613,-0.347125964764845
snap_masked-Contig005504-processed-gene-3.22-mRNA-1,1.37221312522888,0.128945082426071,0.263434861646226,0.0877647001138967,0.821917599936326,1.90351725121339,-0.085173137175767,0.279554051289048
snap_masked-Contig005504-processed-gene-3.23-mRNA-1,1.88538241386414,0.268707245588303,0.326379801097228,0.0771893410955388,1.27310507992903,2.58925113280614,0.104864169567569,0.413174170273632
maker-Contig005504-snap-gene-3.95-mRNA-1,0.805280685424805,-0.0996312573552132,0.127909469462852,0.070247891995596,0.582438908020655,1.06064813832442,-0.234749622452495,0.0255705034437755
snap_masked-Contig005504-processed-gene-3.26-mRNA-1,0.542267441749573,-0.277251780033112,0.120740984253826,0.102245573827666,0.305337815731764,0.774123668670654,-0.515221537905779,-0.111189653876589
snap_masked-Contig005504-processed-gene-3.48-mRNA-1,2.52807712554932,0.40157613158226,0.190565520528174,0.0324253001472067,2.18267160455386,2.93425035476685,0.338988311293321,0.467497165763303
snap_masked-Contig005504-processed-gene-3.27-mRNA-1,0.235484182834625,-0.687594890594482,0.116373869533457,0.239561301061435,0.0673044712593158,0.491084158420563,-1.17196417331909,-0.308844075278904
snap_masked-Contig005504-processed-gene-4.48-mRNA-1,0.318349421024323,-0.520096063613892,0.0958806454533209,0.150190157857674,0.139927704011401,0.523142296075821,-0.85409707304189,-0.281380166069426
