GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
genemark-NC_027860.1-processed-gene-0.109-mRNA-1,1.49895024299622,0.174899682402611,0.0956055669423613,0.0278568355974277,1.31551225781441,1.68831157684326,0.119094897832655,0.227452598460666
augustus_masked-NC_027860.1-processed-gene-0.35-mRNA-1,0.964424908161163,-0.0179205872118473,0.0961041320836829,0.0439040626205005,0.782386669516563,1.15625422994296,-0.106578861548721,0.063052505395235
augustus_masked-NC_027860.1-processed-gene-0.13-mRNA-1,1.1722286939621,0.0685810521245003,0.0523173723907059,0.0193769228898189,1.07242466211319,1.28887209395568,0.0303666556135742,0.110209658478848
maker-NC_027860.1-augustus-gene-0.146-mRNA-1,1.36475968360901,0.134438037872314,0.0728304543481752,0.0232152108102928,1.21810751954714,1.51181080540021,0.0856855993605123,0.179497433391682
augustus_masked-NC_027860.1-processed-gene-0.36-mRNA-1,1.13936471939087,0.0527741648256779,0.152272281021722,0.0583373799137408,0.86283743083477,1.44845587114493,-0.0640718754920294,0.160899472066818
augustus_masked-NC_027860.1-processed-gene-0.16-mRNA-1,0.828710496425629,-0.0912847220897675,0.171047614248192,0.0934688056456522,0.506257170438767,1.17001175880432,-0.295635570839847,0.068190226496733
genemark-NC_027860.1-processed-gene-0.139-mRNA-1,0.728599727153778,-0.139685675501823,0.0719701454677032,0.0438777496937167,0.606098527709643,0.85547521263361,-0.217456779320913,-0.0677925856540036
augustus_masked-NC_027860.1-processed-gene-0.17-mRNA-1,0.608068108558655,-0.218412846326828,0.0629276826919224,0.0456436955796194,0.482532206674417,0.72871532390515,-0.316475301376614,-0.13744229247362
maker-NC_027860.1-augustus-gene-0.154-mRNA-1,0.930158793926239,-0.0324318073689938,0.0627666203049804,0.0293685859969142,0.814978875716527,1.05431793431441,-0.0888539421208575,0.0229715759753448
augustus_masked-NC_027860.1-processed-gene-0.40-mRNA-1,0.978091418743134,-0.0118566071614623,0.0988924085052707,0.0442593532758688,0.791877176364263,1.16626942157745,-0.101342287263711,0.0667988890063783
augustus_masked-NC_027860.1-processed-gene-0.18-mRNA-1,1.11410915851593,0.0452615022659302,0.097548301161472,0.0381460555920041,0.928086950381597,1.3153747489055,-0.0324113617827443,0.119049366873648
augustus_masked-NC_027860.1-processed-gene-1.53-mRNA-1,1.10380399227142,0.0420967601239681,0.0669127216806041,0.0263131634602807,0.97041972031196,1.24379119873047,-0.0130407389817806,0.094747345338677
augustus_masked-NC_027860.1-processed-gene-1.54-mRNA-1,1.35863184928894,0.131264805793762,0.124617860469277,0.0401096579362834,1.10692595938842,1.62945163846016,0.0441185605604836,0.212041470782529
augustus_masked-NC_027860.1-processed-gene-1.55-mRNA-1,0.941166639328003,-0.0289795454591513,0.103273811043577,0.0482355109316741,0.744789959987005,1.14670447508494,-0.127967066006222,0.0594507098174137
augustus_masked-NC_027860.1-processed-gene-1.50-mRNA-1,1.33368265628815,0.122806124389172,0.134838512999681,0.0444470348569241,1.05062718391418,1.60835200548172,0.0214485541556839,0.206380897086002
augustus_masked-NC_027860.1-processed-gene-1.51-mRNA-1,0.908794224262238,-0.0434713140130043,0.085395103757693,0.0412336159403523,0.750304235021273,1.08244979381561,-0.124765660530949,0.0344077620466578
augustus_masked-NC_027860.1-processed-gene-1.56-mRNA-1,0.936629712581635,-0.0328636839985847,0.131992374430194,0.0627257063982202,0.688579697410266,1.21650952100754,-0.162076024255623,0.0851155113231207
augustus_masked-NC_027860.1-processed-gene-1.52-mRNA-1,1.19619071483612,0.075841911137104,0.112854065799645,0.0414972875029813,0.964054045577844,1.42415337959925,-0.0158986628855074,0.153554526968623
augustus_masked-NC_027860.1-processed-gene-1.57-mRNA-1,1.06012344360352,0.0235922560095787,0.0961610775300753,0.0391192783533462,0.888161736230055,1.28126865029335,-0.0515082231731313,0.107640199517997
snap_masked-NC_027860.1-processed-gene-1.93-mRNA-1,0.982560336589813,-0.0150113869458437,0.177407225621766,0.0813266803812865,0.646650530397892,1.31657351950804,-0.189343974133648,0.119445001480695
snap_masked-NC_027860.1-processed-gene-1.98-mRNA-1,1.05286538600922,0.00678313989192247,0.265901926084173,0.121192096182606,0.513979302346706,1.59986145496368,-0.289060568892818,0.204082364680035
augustus_masked-NC_027860.1-processed-gene-1.58-mRNA-1,0.832500517368317,-0.0893268063664436,0.172968162390892,0.0932526359329369,0.531551704307397,1.15907065471013,-0.274455374915593,0.0641098074734713
augustus_masked-NC_027860.1-processed-gene-1.59-mRNA-1,0.57256555557251,-0.243984788656235,0.0518172952444151,0.0399351282945287,0.461818248530229,0.675971836348375,-0.335529105915247,-0.170071724530717
maker-NC_027860.1-snap-gene-1.153-mRNA-1,0.413157403469086,-0.389972537755966,0.0680303283702574,0.0737696032211926,0.277912462502718,0.554813452064991,-0.556091978586025,-0.255855475377692
augustus_masked-NC_027860.1-processed-gene-1.60-mRNA-1,0.865922391414642,-0.0686008483171463,0.141784267285389,0.0738635094431474,0.580536356568336,1.13042515118917,-0.236170652289183,0.0532412837306186
augustus_masked-NC_027860.1-processed-gene-1.77-mRNA-1,0.809326410293579,-0.0963690578937531,0.114672625133152,0.0632135628225911,0.615664061903954,1.02753795981407,-0.210656197254312,0.0117977860061134
augustus_masked-NC_027860.1-processed-gene-1.78-mRNA-1,0.804769396781921,-0.0980900377035141,0.105400208878005,0.0574884815800966,0.598913252353668,1.03198599815369,-0.222636077030345,0.0136738048824302
augustus_masked-NC_027860.1-processed-gene-1.61-mRNA-1,0.83660227060318,-0.07972651720047,0.0846728669963928,0.044401094058128,0.672324381271998,1.01442771454652,-0.172421184794744,0.00622106286327436
augustus_masked-NC_027860.1-processed-gene-1.79-mRNA-1,0.803216993808746,-0.0979852080345154,0.0909037975407966,0.0497883741925888,0.633429904778798,0.987319705386957,-0.198301876157242,-0.00554230996966905
augustus_masked-NC_027860.1-processed-gene-1.62-mRNA-1,0.851907730102539,-0.0733232498168945,0.111015273421803,0.0571229536264642,0.650728040436904,1.0901438275973,-0.186601749838795,0.0374836022005216
augustus_masked-NC_027860.1-processed-gene-1.80-mRNA-1,0.694939076900482,-0.160087928175926,0.0669799662861671,0.0422410617777672,0.561496643722057,0.833033832907677,-0.250652945319331,-0.0793374587060756
augustus_masked-NC_027860.1-processed-gene-1.63-mRNA-1,0.69487464427948,-0.164893090724945,0.121855917530973,0.0775653132868679,0.474643206596374,0.948952000339827,-0.323634886161776,-0.0227811781372908
augustus_masked-NC_027860.1-processed-gene-1.81-mRNA-1,0.805828213691711,-0.0988505184650421,0.121853330409687,0.0672715380912943,0.567157432436943,1.07161864141623,-0.246296648321408,0.0300399211709328
augustus_masked-NC_027860.1-processed-gene-1.64-mRNA-1,0.80932354927063,-0.094528928399086,0.088343062429684,0.048476807830368,0.630031282206376,0.986426805953185,-0.20063889670286,-0.00593528734809567
maker-NC_027860.1-augustus-gene-1.144-mRNA-1,0.767694413661957,-0.11614552885294,0.0597533088659707,0.0342307696777075,0.647612211108208,0.885443210601807,-0.188686504124019,-0.0528392877919878
maker-NC_027860.1-augustus-gene-1.145-mRNA-1,0.929892897605896,-0.0326663367450237,0.0664686477843729,0.0308918527773763,0.807160127162933,1.08373543024063,-0.0930403818398896,0.0349232037114854
augustus_masked-NC_027860.1-processed-gene-1.82-mRNA-1,0.617806613445282,-0.214609324932098,0.0965113860711402,0.0697151612863273,0.428299004584551,0.813925776878993,-0.368253234955977,-0.0894158517671104
augustus_masked-NC_027860.1-processed-gene-1.67-mRNA-1,0.639760851860046,-0.196979656815529,0.0741011132763089,0.0516040064184601,0.495294498155514,0.797513076663018,-0.305141738839424,-0.0982652079223917
maker-NC_027860.1-augustus-gene-1.148-mRNA-1,0.642075479030609,-0.195836514234543,0.0799614183796268,0.0549487384042418,0.478901577492555,0.801756070554256,-0.319753835032982,-0.0959577454125684
augustus_masked-NC_027860.1-processed-gene-1.68-mRNA-1,0.73835301399231,-0.133888959884644,0.0728510138156059,0.0435697614988248,0.589919469753901,0.873081088066101,-0.229208273592585,-0.0589454189928904
augustus_masked-NC_027860.1-processed-gene-1.84-mRNA-1,1.07308864593506,0.0293767470866442,0.0815789463143979,0.0331663899705802,0.925934012730916,1.2297691822052,-0.0334199736124871,0.0898232116932212
augustus_masked-NC_027860.1-processed-gene-1.69-mRNA-1,0.84030669927597,-0.0772369801998138,0.0731541294986642,0.0383999424714164,0.690975361565749,0.97966555505991,-0.160537564909005,-0.00892216210409943
genemark-NC_027860.1-processed-gene-1.23-mRNA-1,0.650316119194031,-0.190805330872536,0.0861134975644339,0.0591232947811595,0.488474642982086,0.81182083884875,-0.311158130275413,-0.0905401668606657
maker-NC_027860.1-augustus-gene-1.146-mRNA-1,0.777307689189911,-0.111131966114044,0.0686363535311149,0.0390009544231702,0.638729691505432,0.914322464664777,-0.194682895087899,-0.0389006121802713
genemark-NC_027860.1-processed-gene-1.41-mRNA-1,0.703939497470856,-0.153930559754372,0.0573027179726706,0.0359414241685212,0.592432943979899,0.80927619189024,-0.227364586871107,-0.0919034067251139
snap_masked-NC_027860.1-processed-gene-1.133-mRNA-1,0.81297355890274,-0.0944569036364555,0.116379839506125,0.0633017884880233,0.59686359812816,1.05204603374004,-0.224133767569594,0.0220347423858696
augustus_masked-NC_027860.1-processed-gene-1.86-mRNA-1,1.02755737304688,0.0113115441054106,0.049053496951586,0.0207711369535179,0.924074786404769,1.13204080462456,-0.0342928826947789,0.0538598361539323
augustus_masked-NC_027860.1-processed-gene-1.72-mRNA-1,1.2084151506424,0.0814056620001793,0.0736489160721869,0.0266206095197358,1.05793402592341,1.35236612955729,0.0244584707064323,0.131094103013328
augustus_masked-NC_027860.1-processed-gene-1.87-mRNA-1,0.910927057266235,-0.0410259962081909,0.0440434221658818,0.0210956131975408,0.827213810880979,0.998607683181763,-0.0823822372474646,-0.00060521749330585
augustus_masked-NC_027860.1-processed-gene-1.73-mRNA-1,0.897388935089111,-0.0495359413325787,0.0952321159151179,0.047272092991428,0.721675203740597,1.08899688720703,-0.141661439592179,0.0370266383685006
augustus_masked-NC_027860.1-processed-gene-1.88-mRNA-1,1.07683646678925,0.0305301379412413,0.09263122601022,0.0376739532853871,0.891880434254805,1.25837587714195,-0.0496946896173789,0.0998101985044801
augustus_masked-NC_027860.1-processed-gene-1.74-mRNA-1,1.22872507572174,0.0887715741991997,0.0689825771816826,0.0243893665339433,1.10175444881121,1.36924856205781,0.0420847673669442,0.136482290790349
snap_masked-NC_027860.1-processed-gene-1.140-mRNA-1,1.36111354827881,0.127254709601402,0.233207760418137,0.0771530910488778,0.918627512951692,1.8082420984904,-0.0368660015878589,0.257256518983397
snap_masked-NC_027860.1-processed-gene-1.141-mRNA-1,1.24742639064789,0.0887561812996864,0.228369111588602,0.0798408610330776,0.838541066149871,1.73165845374266,-0.0764756722502668,0.238461970033853
snap_masked-NC_027860.1-processed-gene-1.142-mRNA-1,1.16462087631226,0.0565641149878502,0.240381102994787,0.0928506931076464,0.719784213602543,1.64100910226504,-0.142808949282509,0.215110696507428
genemark-NC_027860.1-processed-gene-1.49-mRNA-1,0.951209664344788,-0.0228415634483099,0.0679285951639525,0.0313026461600907,0.817324733734131,1.08707629442215,-0.0876053678802249,0.0362598463174471
augustus_masked-NC_027860.1-processed-gene-1.75-mRNA-1,1.20453453063965,0.0797920897603035,0.0831295495159621,0.0298831239229069,1.05724654297034,1.37496020197868,0.0241762735130074,0.138290126971289
augustus_masked-NC_027860.1-processed-gene-2.6-mRNA-1,2.03850722312927,0.309038490056992,0.0724484990798353,0.0154432990637864,1.91320693492889,2.17925515174866,0.28176194641898,0.33830808118354
augustus_masked-NC_027860.1-processed-gene-2.4-mRNA-1,1.80498909950256,0.255066066980362,0.145512228777131,0.0350317206500014,1.53227606415749,2.10456828474998,0.185336650278154,0.323162855328727
maker-NC_027860.1-snap-gene-2.174-mRNA-1,0.729658544063568,-0.139091476798058,0.0735783428619069,0.0439542681787429,0.59199433773756,0.88229388097922,-0.22768251046826,-0.0543902241257798
snap_masked-NC_027860.1-processed-gene-2.55-mRNA-1,0.799488723278046,-0.0993103682994843,0.0784418179075842,0.043222824937549,0.642010567088922,0.961712391177813,-0.192458146959343,-0.0169549090292291
snap_masked-NC_027860.1-processed-gene-2.56-mRNA-1,0.726048469543457,-0.142905920743942,0.0964998200058494,0.0583677084237934,0.536945876479149,0.964027193685373,-0.270070052016833,-0.0159109086373419
snap_masked-NC_027860.1-processed-gene-2.57-mRNA-1,0.875673711299896,-0.0613692477345467,0.111830527234363,0.0576919357710207,0.65291679451863,1.09135746161143,-0.185142831734677,0.0379669305382423
maker-NC_027860.1-snap-gene-2.175-mRNA-1,0.569354712963104,-0.246817529201508,0.0572611956229952,0.0438608696044684,0.464145134637753,0.687169062097867,-0.333348373588895,-0.162936776118734
augustus_masked-NC_027860.1-processed-gene-2.28-mRNA-1,1.00254797935486,-0.0014531152555719,0.107757771463994,0.0475021494399483,0.790802958607674,1.20966953933239,-0.101937053053553,0.0826561649698369
maker-NC_027860.1-augustus-gene-2.166-mRNA-1,1.00201189517975,-0.00030875121592544,0.0735892180699646,0.0321807987942044,0.856402865052223,1.15266243020693,-0.0673219502174432,0.0617010252071189
snap_masked-NC_027860.1-processed-gene-2.80-mRNA-1,0.531583368778229,-0.297030091285706,0.16948134219464,0.14340152484643,0.267129695912202,0.87978092978398,-0.573279028163287,-0.0556312174262485
maker-NC_027860.1-augustus-gene-2.170-mRNA-1,1.08964240550995,0.0364054217934608,0.0691480306657144,0.0277160383693536,0.963173058132331,1.22619162201881,-0.0162961395110219,0.088558162370784
augustus_masked-NC_027860.1-processed-gene-2.30-mRNA-1,0.891472339630127,-0.0542216747999191,0.12442722071319,0.0619629100892718,0.660809327165286,1.15093036592007,-0.179924144292107,0.0610401457675728
augustus_masked-NC_027860.1-processed-gene-2.11-mRNA-1,0.969297051429749,-0.019179942086339,0.153901486879798,0.0708053159905776,0.671852181851864,1.25822838743528,-0.172726395104063,0.0997570496829883
augustus_masked-NC_027860.1-processed-gene-2.31-mRNA-1,1.61966216564178,0.208822980523109,0.0856030305989118,0.0228411674800139,1.46959723134836,1.79418144325415,0.167197707094793,0.253866305319454
augustus_masked-NC_027860.1-processed-gene-2.12-mRNA-1,1.27281498908997,0.103659555315971,0.0913901653157578,0.0309682236558995,1.10750552117825,1.47525151471297,0.0443458301877734,0.16886603894737
augustus_masked-NC_027860.1-processed-gene-2.32-mRNA-1,2.13542556762695,0.328879207372665,0.113120841040744,0.0229435099440687,1.91717100640138,2.37216478586197,0.282660789783489,0.375144832365631
maker-NC_027860.1-snap-gene-2.183-mRNA-1,1.42719066143036,0.153693184256554,0.0862000772569406,0.0261993685918271,1.27431976993879,1.59865264991919,0.105277671839181,0.203754076994694
snap_masked-NC_027860.1-processed-gene-2.64-mRNA-1,1.63086092472076,0.211330637335777,0.115044315846413,0.0308205207166782,1.39538459082445,1.85782595376174,0.14469377741444,0.269004594905668
augustus_masked-NC_027860.1-processed-gene-2.14-mRNA-1,1.5951988697052,0.201289772987366,0.133260015045998,0.0365386033827619,1.3494713306427,1.8683110276858,0.130163662456127,0.271448676432331
snap_masked-NC_027860.1-processed-gene-2.87-mRNA-1,1.70427465438843,0.229125291109085,0.176803467054943,0.0463094720632472,1.35650480290254,2.02739928563436,0.132420852384386,0.306937372766708
snap_masked-NC_027860.1-processed-gene-2.88-mRNA-1,1.15601551532745,0.0618810690939426,0.0818014815498951,0.0306899268036026,1.01335724790891,1.32830018699169,0.00575963806006202,0.123296207254536
snap_masked-NC_027860.1-processed-gene-2.89-mRNA-1,1.45672869682312,0.149295136332512,0.35155257105052,0.114881192480946,0.776537650823593,2.14475514690081,-0.109837648452182,0.331374317334395
augustus_masked-NC_027860.1-processed-gene-2.15-mRNA-1,0.872797071933746,-0.0664250329136848,0.156370521793843,0.0812995412296947,0.573508653541406,1.1630985925595,-0.241460150980935,0.0656147933709152
augustus_masked-NC_027860.1-processed-gene-2.16-mRNA-1,1.60535454750061,0.205036789178848,0.0795058702601044,0.0216019209472879,1.46423746347427,1.75542070468267,0.165611419657925,0.244381181854535
snap_masked-NC_027860.1-processed-gene-2.90-mRNA-1,1.69356548786163,0.228165239095688,0.0922462038051216,0.0234986404317504,1.53819021085898,1.89221952656905,0.187009691492373,0.276971462457419
augustus_masked-NC_027860.1-processed-gene-2.17-mRNA-1,1.56540858745575,0.190923199057579,0.203755061782963,0.0570674814629131,1.17072746455669,1.97553806304932,0.0684546563162487,0.295685297980449
maker-NC_027860.1-augustus-gene-2.168-mRNA-1,1.26793110370636,0.101842731237411,0.0961511401795217,0.0330904809957745,1.0819059252739,1.46507930159569,0.0341882423694628,0.16586112556562
augustus_masked-NC_027860.1-processed-gene-2.37-mRNA-1,1.9201545715332,0.281965166330338,0.152851054802238,0.0345618308972182,1.6368982821703,2.24185797770818,0.214021575378834,0.350605214322173
augustus_masked-NC_027860.1-processed-gene-2.38-mRNA-1,0.824029386043549,-0.0874715149402618,0.10133947589006,0.0552068871613843,0.623456942041715,1.00787074367205,-0.205193798976031,0.00340427934041952
augustus_masked-NC_027860.1-processed-gene-2.39-mRNA-1,1.05771887302399,0.0202273987233639,0.145103122240056,0.0604290642826417,0.798342549304167,1.34702170391878,-0.097810770730002,0.129373834418954
augustus_masked-NC_027860.1-processed-gene-2.40-mRNA-1,2.6025698184967,0.413451582193375,0.246696279515949,0.0412668315209317,2.14746649861336,3.09536697864533,0.331926305315518,0.490705413214978
augustus_masked-NC_027860.1-processed-gene-2.19-mRNA-1,2.43672800064087,0.386420637369156,0.102918395521467,0.0183466364922515,2.24448692003886,2.65207897226016,0.351117062957184,0.423586415444338
augustus_masked-NC_027860.1-processed-gene-2.20-mRNA-1,1.93045175075531,0.285234898328781,0.0856743625766386,0.0191927909374832,1.77664151191711,2.10334246953328,0.249599671274972,0.322909963263058
augustus_masked-NC_027860.1-processed-gene-2.41-mRNA-1,1.58880996704102,0.200262606143951,0.0970782196155592,0.0265604536849577,1.4173800945282,1.79397538999716,0.151486329302268,0.253816479709905
snap_masked-NC_027860.1-processed-gene-2.96-mRNA-1,1.34792923927307,0.128326073288918,0.105490161347158,0.0342712623140938,1.12551072736581,1.54388356208801,0.0513484785042753,0.188614543247441
augustus_masked-NC_027860.1-processed-gene-2.21-mRNA-1,1.16969788074493,0.0663876086473465,0.102540992537,0.0384700899803964,0.967037272453308,1.3775726934274,-0.0145567885727922,0.139114525456351
augustus_masked-NC_027860.1-processed-gene-2.43-mRNA-1,1.24160873889923,0.0922820195555687,0.109537727352173,0.0386126031512167,1.03393883208434,1.46288635234038,0.0144948438389533,0.165210472087695
augustus_masked-NC_027860.1-processed-gene-2.22-mRNA-1,1.74848508834839,0.240182518959045,0.187238252252155,0.0464951352479981,1.41874761382739,2.11931903958321,0.151904309673651,0.326192211404752
maker-NC_027860.1-augustus-gene-2.171-mRNA-1,1.7142425775528,0.233160823583603,0.111369133808171,0.0281511301276869,1.50836054782073,1.93022756477197,0.178504755363991,0.285608512358203
augustus_masked-NC_027860.1-processed-gene-2.23-mRNA-1,0.705617249011993,-0.161262646317482,0.146159364632874,0.0944289664916911,0.422496488690376,1.00562447210153,-0.374176912012921,0.00243564112487034
maker-NC_027860.1-snap-gene-2.185-mRNA-1,1.36862277984619,0.134238511323929,0.132061835420022,0.0423962728818709,1.11714337766171,1.62158084611098,0.0481084574763212,0.209938605501862
augustus_masked-NC_027860.1-processed-gene-2.47-mRNA-1,0.571925401687622,-0.251393407583237,0.111501249588071,0.0893251753355601,0.383784250666698,0.801496358712514,-0.415917768439712,-0.0960988819298777
augustus_masked-NC_027860.1-processed-gene-2.48-mRNA-1,1.0514018535614,0.0201594699174166,0.0901038819880022,0.0375629534276477,0.87900985678037,1.24350456396739,-0.0560062568455584,0.0946458717974262
augustus_masked-NC_027860.1-processed-gene-2.49-mRNA-1,0.711882591247559,-0.149149879813194,0.0600306089067656,0.0369742908811663,0.598556816577911,0.837432753543059,-0.222894618933232,-0.0770565933289742
augustus_masked-NC_027860.1-processed-gene-2.24-mRNA-1,1.2909574508667,0.109916776418686,0.0872257836183656,0.0294865715367148,1.13317543764909,1.45881397724152,0.0542968913824745,0.163996239267849
augustus_masked-NC_027860.1-processed-gene-2.25-mRNA-1,1.6226419210434,0.208615973591805,0.139165188882409,0.0375037568912526,1.33526094456514,1.90557494461536,0.125566045961033,0.280025961129503
snap_masked-NC_027860.1-processed-gene-2.77-mRNA-1,1.5561455488205,0.190690502524376,0.123408339170487,0.0344019289227777,1.34043632547061,1.81041443844636,0.127245504115121,0.257777984720062
augustus_masked-NC_027860.1-processed-gene-2.50-mRNA-1,1.82444858551025,0.260741621255875,0.0774326160728854,0.0184299233343875,1.67534210979939,1.99517118930817,0.224102808623508,0.299980164876036
augustus_masked-NC_027860.1-processed-gene-2.27-mRNA-1,0.778799474239349,-0.10979425162077,0.0581050279744845,0.0326983424461078,0.662106020748615,0.903029252092044,-0.179073296511923,-0.0442982251127864
augustus_masked-NC_027860.1-processed-gene-2.51-mRNA-1,0.848315894603729,-0.0749063864350319,0.106381620372831,0.0552233600559463,0.653307275970777,1.0659609079361,-0.18488531856038,0.0277411943409813
snap_masked-NC_027860.1-processed-gene-3.57-mRNA-1,1.37127709388733,0.135119631886482,0.13134885454163,0.0419298432769106,1.12694971561432,1.64294261535009,0.0519045254946479,0.215621232879874
augustus_masked-NC_027860.1-processed-gene-3.113-mRNA-1,1.43866145610809,0.156810730695724,0.104756511175184,0.0316151928093365,1.23552264372508,1.64796196520329,0.0918504395799569,0.216947145699133
augustus_masked-NC_027860.1-processed-gene-3.110-mRNA-1,1.43702971935272,0.156844675540924,0.0771271791020837,0.0232306068384073,1.29575118223826,1.59875845909119,0.11252151874238,0.203782855361241
augustus_masked-NC_027860.1-processed-gene-3.114-mRNA-1,1.26969063282013,0.10195729136467,0.112859817610962,0.0391171341538185,1.03137676219145,1.47931849161784,0.0134172695078743,0.170061506460296
augustus_masked-NC_027860.1-processed-gene-3.115-mRNA-1,1.1061680316925,0.0389246381819248,0.164724676914292,0.0657758770773565,0.801527321338654,1.45414176285267,-0.0960816694366164,0.16260465887618
