GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
genemark-scaffold_1-processed-gene-0.14-mRNA-1,0.616496503353119,-0.21668042242527,0.106652373410828,0.0764590925000117,0.425822619597117,0.829505901038647,-0.370772695116469,-0.081181748815418
snap_masked-scaffold_1-processed-gene-0.139-mRNA-1,0.5372074842453,-0.275705754756927,0.0863377963772024,0.0724106988492961,0.375266656776269,0.716503387192885,-0.425660983739612,-0.144783371961451
snap_masked-scaffold_1-processed-gene-0.140-mRNA-1,0.642439246177673,-0.196407973766327,0.0875315297531552,0.0617247195314522,0.461729770650466,0.806448831160863,-0.335614373599213,-0.093423834395056
genemark-scaffold_1-processed-gene-0.37-mRNA-1,0.50088232755661,-0.312255710363388,0.115954199658878,0.103726680192983,0.299220085889101,0.753700613975525,-0.524011877631853,-0.12280113094544
genemark-scaffold_1-processed-gene-0.38-mRNA-1,0.939147114753723,-0.0303365681320429,0.110980855837912,0.0519447325259445,0.735571063061555,1.14944310883681,-0.133375366870729,0.0604838246397025
genemark-scaffold_1-processed-gene-0.15-mRNA-1,0.81197202205658,-0.09309321641922,0.0888479232867931,0.0481335471701964,0.644190517067909,0.98963278879722,-0.190986378879138,-0.00452674328910654
snap_masked-scaffold_1-processed-gene-0.119-mRNA-1,0.410872995853424,-0.396583080291748,0.0871628030797284,0.0964637425404803,0.242166372636954,0.589354096353054,-0.615890259229885,-0.229627125257298
snap_masked-scaffold_1-processed-gene-0.143-mRNA-1,0.511002361774445,-0.297015398740768,0.0795119612466839,0.0696713267523152,0.354499235749245,0.67363491555055,-0.450392440663694,-0.171587046872462
augustus_masked-scaffold_1-processed-gene-0.86-mRNA-1,0.544758498668671,-0.267710387706757,0.0727841519204745,0.0586495292920706,0.418514789144198,0.684014986952146,-0.378289413247227,-0.164934499791059
snap_masked-scaffold_1-processed-gene-0.120-mRNA-1,0.659120619297028,-0.188396915793419,0.117969545936426,0.0815488190750864,0.421612517038981,0.893257340292136,-0.375090386173761,-0.0490234477616115
genemark-scaffold_1-processed-gene-0.43-mRNA-1,0.805737257003784,-0.0970299243927002,0.0978567592207906,0.0532265407999505,0.628203618029753,1.01563541293144,-0.201899610433185,0.00673536283090227
genemark-scaffold_1-processed-gene-0.44-mRNA-1,0.969111740589142,-0.0165026783943176,0.109922037307522,0.0505131074788096,0.76489368279775,1.17514486412207,-0.116399012415946,0.070091405696741
genemark-scaffold_1-processed-gene-0.18-mRNA-1,0.644464552402496,-0.194032430648804,0.0780948878907936,0.0533183816238793,0.496119552354018,0.802193596959114,-0.304413912566097,-0.0957208543911553
genemark-scaffold_1-processed-gene-0.19-mRNA-1,0.797796487808228,-0.101546481251717,0.0996264274810797,0.0550585636782962,0.614582748214404,1.00876295566559,-0.211422678705273,0.00378912546290787
genemark-scaffold_1-processed-gene-0.45-mRNA-1,0.801385521888733,-0.0990691035985947,0.0920131600723953,0.0506235962874754,0.623182868460814,0.980354670186838,-0.205384508639643,-0.0086168081648053
genemark-scaffold_1-processed-gene-0.46-mRNA-1,0.562874853610992,-0.255555242300034,0.0903914539675011,0.0736190857728046,0.382700756688913,0.734281514585018,-0.41714103345564,-0.134137708835904
snap_masked-scaffold_1-processed-gene-0.123-mRNA-1,0.578741610050201,-0.245483353734016,0.110110284975302,0.0840300530037721,0.379157911241055,0.840056856969993,-0.421179886370708,-0.0756933609147158
augustus_masked-scaffold_1-processed-gene-0.91-mRNA-1,0.797910928726196,-0.100091345608234,0.0761850052300707,0.042634188473859,0.642190755903721,0.941876778503259,-0.19233802361081,-0.0260060212713122
snap_masked-scaffold_1-processed-gene-0.124-mRNA-1,0.637283861637115,-0.213123112916946,0.175416355751952,0.126001333418387,0.336489093552033,1.00108084380627,-0.47303002920622,0.000463831649916772
snap_masked-scaffold_1-processed-gene-0.153-mRNA-1,0.424086272716522,-0.377367466688156,0.0622853078568181,0.0654569398292376,0.309405304988225,0.546628260612488,-0.509480446101335,-0.262309004018414
snap_masked-scaffold_1-processed-gene-0.125-mRNA-1,0.658567428588867,-0.185394138097763,0.0881921787244184,0.0595221383306865,0.482245206832886,0.824816979964574,-0.31673208023436,-0.0836430759992086
maker-scaffold_1-augustus-gene-0.100-mRNA-1,0.710490167140961,-0.149910405278206,0.0580975723510939,0.035896681521081,0.600346394876639,0.826039829850197,-0.221598253073916,-0.0830023331402797
genemark-scaffold_1-processed-gene-0.50-mRNA-1,1.04393470287323,0.0156199587509036,0.123868654188882,0.0516918342145686,0.831762624780337,1.31654668351014,-0.0800020664166323,0.119435899124948
genemark-scaffold_1-processed-gene-0.25-mRNA-1,1.09537124633789,0.0347708985209465,0.162454249745855,0.0648002668302026,0.804885879655679,1.42858441571395,-0.0942667638909394,0.154902690928953
snap_masked-scaffold_1-processed-gene-0.129-mRNA-1,1.09397900104523,0.032533835619688,0.183738012652685,0.0764638793514232,0.733680309355259,1.45673176050186,-0.134495345935365,0.163368675842666
genemark-scaffold_1-processed-gene-0.51-mRNA-1,0.876574754714966,-0.0589707121253014,0.0786178569765196,0.0392639746028796,0.72147481093804,1.0381737947464,-0.141778901567679,0.0162700623576351
genemark-scaffold_1-processed-gene-0.26-mRNA-1,0.566614091396332,-0.250369668006897,0.0719444800753431,0.0572025891692848,0.413793694724639,0.712989389896393,-0.383221001207091,-0.14691693290232
genemark-scaffold_1-processed-gene-0.52-mRNA-1,0.992569506168365,-0.0110126500949264,0.184074452292252,0.0835432454871267,0.641478472948074,1.37194672425588,-0.192817914112363,0.137334449651476
genemark-scaffold_1-processed-gene-0.27-mRNA-1,1.21654319763184,0.0819230973720551,0.145732424656204,0.053322381461529,0.919545370340347,1.50000054736932,-0.0364271564832452,0.17609094248748
snap_masked-scaffold_1-processed-gene-0.156-mRNA-1,0.947816073894501,-0.0251266919076443,0.0875563862394895,0.0401920414169164,0.784395595391591,1.13598175148169,-0.105464898653391,0.0553652570106015
snap_masked-scaffold_1-processed-gene-1.63-mRNA-1,0.468419969081879,-0.331697225570679,0.0478836117676338,0.0454494603605123,0.378268996377786,0.553981746236483,-0.422199632841528,-0.256504593220324
maker-scaffold_1-snap-gene-1.56-mRNA-1,1.0271338224411,0.0108197666704655,0.0625469061551003,0.0265457653701468,0.907230496406555,1.14785633186499,-0.0422823594669559,0.0598872684364525
snap_masked-scaffold_1-processed-gene-1.68-mRNA-1,1.09479355812073,0.0316841378808022,0.203393483622668,0.0824752751015324,0.707215621074041,1.55443129738172,-0.150449204385709,0.191570710813759
genemark-scaffold_1-processed-gene-1.3-mRNA-1,0.866205275058746,-0.0663664042949677,0.116162646702489,0.0593855427335314,0.641920745372772,1.10443889300028,-0.192518588709968,0.043141490724063
snap_masked-scaffold_1-processed-gene-1.69-mRNA-1,0.692257165908813,-0.17187936604023,0.160484994207255,0.10458267607647,0.392637859036525,1.04352916876475,-0.406007966061863,0.0185044217800124
genemark-scaffold_1-processed-gene-1.4-mRNA-1,0.6612708568573,-0.181815907359123,0.0660791545674055,0.043913037315968,0.535460619131724,0.79422915528218,-0.271286118804585,-0.100054879616849
genemark-scaffold_1-processed-gene-1.6-mRNA-1,0.86917245388031,-0.0633436217904091,0.0923479814979935,0.0462554479625079,0.686779320240021,1.08063876628876,-0.163182790448892,0.0336805431433072
genemark-scaffold_1-processed-gene-1.27-mRNA-1,0.38546285033226,-0.428080856800079,0.0938096303840845,0.114454540204878,0.210666587079565,0.574075875679652,-0.676411078713181,-0.241031842525089
snap_masked-scaffold_1-processed-gene-1.71-mRNA-1,0.407152116298676,-0.394176691770554,0.0539033283430118,0.0592516128399997,0.309738756716251,0.522275390724341,-0.509005218583456,-0.282102964280556
snap_masked-scaffold_1-processed-gene-1.92-mRNA-1,0.446225166320801,-0.354440748691559,0.0598519830325467,0.0594651728809337,0.329380720853806,0.565822219351927,-0.482301824327893,-0.247320469638314
genemark-scaffold_1-processed-gene-1.8-mRNA-1,0.832416594028473,-0.0812953114509583,0.0715530745470997,0.0379837220331784,0.700066800912221,0.968358168999354,-0.154860825659402,-0.013963980853924
genemark-scaffold_1-processed-gene-1.9-mRNA-1,1.00700604915619,-0.00189976068213582,0.148810795653676,0.0664028384229917,0.704388960202535,1.28534670770168,-0.152190752791497,0.109020163153365
snap_masked-scaffold_1-processed-gene-1.93-mRNA-1,0.91013890504837,-0.0435740426182747,0.0997631484854222,0.0487571462679838,0.722555637359619,1.11145761211713,-0.141128706262818,0.0458913733514045
genemark-scaffold_1-processed-gene-1.30-mRNA-1,0.66033411026001,-0.187250033020973,0.115789623440338,0.0794782704863805,0.435542597124974,0.885883484780788,-0.360979097578346,-0.0526234416618699
genemark-scaffold_1-processed-gene-1.10-mRNA-1,0.848414897918701,-0.0782866403460503,0.149632263424777,0.0781878337906346,0.579889863729477,1.19652591546377,-0.236665368215385,0.0779220826325457
genemark-scaffold_1-processed-gene-1.31-mRNA-1,0.935149967670441,-0.0321019254624844,0.108058857194771,0.0515128018093305,0.739925115307172,1.1354801873366,-0.130813148855564,0.0551795134693112
genemark-scaffold_1-processed-gene-1.11-mRNA-1,0.721223890781403,-0.144658610224724,0.0799495490536041,0.0491015645712258,0.573328912258148,0.887044901649157,-0.241596156746927,-0.0520547216562412
maker-scaffold_1-augustus-gene-1.174-mRNA-1,0.596363604068756,-0.227744072675705,0.0722027679239296,0.0537030647750308,0.462833811839422,0.741933873792489,-0.334574926010701,-0.129634891567321
maker-scaffold_1-augustus-gene-1.171-mRNA-1,0.800012946128845,-0.102913022041321,0.132083582523133,0.0728063330474086,0.566203688085079,1.05718015333017,-0.247053696391681,0.0241489993259277
genemark-scaffold_1-processed-gene-1.34-mRNA-1,0.510202586650848,-0.298878192901611,0.0862404835848252,0.0775043630909995,0.339613694200913,0.674090226491293,-0.469031948218923,-0.171286153571417
maker-scaffold_1-augustus-gene-1.172-mRNA-1,0.599038302898407,-0.225993946194649,0.0742510894539328,0.0554190291110152,0.451854512592157,0.745096373558045,-0.345003717571141,-0.127789892973467
genemark-scaffold_1-processed-gene-1.35-mRNA-1,0.930094957351685,-0.0331797823309898,0.0818994035870354,0.0387266082397862,0.760062445700169,1.07592336932818,-0.119150730708063,0.031781057821084
genemark-scaffold_1-processed-gene-1.36-mRNA-1,0.995458543300629,-0.0104936119168997,0.195359968139217,0.0868760491940723,0.640542597572009,1.41492784420649,-0.193451983371171,0.15073195639608
augustus_masked-scaffold_1-processed-gene-1.133-mRNA-1,1.03948438167572,0.0142618352547288,0.112194160307554,0.0473954445478891,0.827881695826848,1.24162590801716,-0.0820317403074286,0.093986986884078
genemark-scaffold_1-processed-gene-1.37-mRNA-1,0.702669858932495,-0.159094750881195,0.113113151168182,0.0722133473158563,0.483877555032571,0.912627311547597,-0.315265015884276,-0.0397065397610296
genemark-scaffold_1-processed-gene-1.17-mRNA-1,0.894895076751709,-0.0529946014285088,0.130676212515678,0.0650550271393353,0.642310460905234,1.13417854507764,-0.192256159799224,0.0546809799519748
genemark-scaffold_1-processed-gene-1.38-mRNA-1,0.599360287189484,-0.236365854740143,0.145473572203448,0.114418096682875,0.330641850084066,0.896995615959168,-0.480765193359236,-0.0472097055097746
genemark-scaffold_1-processed-gene-1.39-mRNA-1,0.71817421913147,-0.152129516005516,0.138646633913503,0.0864197276306763,0.463101110359033,1.00470287005107,-0.334324990347413,0.00203580239430935
genemark-scaffold_1-processed-gene-1.40-mRNA-1,1.37439692020416,0.137504979968071,0.0729277537068562,0.0229752968176397,1.2413625528415,1.52942001819611,0.0938985830028579,0.184526770261968
snap_masked-scaffold_1-processed-gene-1.82-mRNA-1,1.1596782207489,0.0541232228279114,0.243058407668379,0.0966744517825627,0.661897182961305,1.64780040085316,-0.179210098781482,0.216900904087522
genemark-scaffold_1-processed-gene-1.41-mRNA-1,1.24833309650421,0.0948595702648163,0.103076462087941,0.0357731497437066,1.04566371440887,1.49194418986638,0.0193920378214888,0.173750740963499
genemark-scaffold_1-processed-gene-1.42-mRNA-1,1.29317724704742,0.110610097646713,0.0897212852417456,0.0302433635552103,1.11911440292994,1.48346493740877,0.0488743932060175,0.171277278966221
maker-scaffold_1-snap-gene-1.61-mRNA-1,1.1443794965744,0.0580426715314388,0.0562779928132767,0.0214632632282832,1.0315570016702,1.25254145960013,0.013493230900444,0.0977917779710402
maker-scaffold_1-augustus-gene-1.175-mRNA-1,0.927195370197296,-0.0337351784110069,0.0596506561910896,0.0281737053618905,0.813746511936188,1.04579109648863,-0.0895108599907106,0.0194449398367357
genemark-scaffold_1-processed-gene-1.47-mRNA-1,0.831973791122437,-0.0826723799109459,0.0922420946199743,0.04985597951855,0.628266850113869,1.0312360137701,-0.201856102182132,0.0133578625004911
genemark-scaffold_1-processed-gene-1.18-mRNA-1,0.915990114212036,-0.039829459041357,0.0813169917301648,0.0388018495010738,0.750241304934025,1.08402829666932,-0.124799278936675,0.0350399290469008
snap_masked-scaffold_1-processed-gene-1.112-mRNA-1,0.772209346294403,-0.133555173873901,0.234078760486298,0.140334962722645,0.362013969073693,1.28975129127502,-0.441275643128935,0.110505971353128
maker-scaffold_1-snap-gene-1.62-mRNA-1,1.15409958362579,0.0610049813985825,0.0867473605574445,0.0329443139522395,1.0005003452301,1.32882957955201,0.000216816551228847,0.123469025459724
genemark-scaffold_1-processed-gene-1.19-mRNA-1,1.65415561199188,0.216911479830742,0.14546867458698,0.0380403294504101,1.38345777392387,1.98851541181405,0.140964802436252,0.298528961129866
snap_masked-scaffold_1-processed-gene-1.114-mRNA-1,1.25427389144897,0.0885026678442955,0.256908609530461,0.0954411043558829,0.740289055804412,1.73747067252795,-0.130598873440328,0.239917465260003
snap_masked-scaffold_1-processed-gene-1.115-mRNA-1,1.45148611068726,0.160735890269279,0.102085025645196,0.0306691231241888,1.26227065523465,1.65772944092751,0.10115244234407,0.219513649424681
genemark-scaffold_1-processed-gene-1.20-mRNA-1,1.10783505439758,0.043336745351553,0.0799249224440691,0.0315712808354539,0.949658438563347,1.26832728584607,-0.0224325747764763,0.103231323718874
snap_masked-scaffold_1-processed-gene-1.116-mRNA-1,1.10094428062439,0.0409325622022152,0.0683393278699375,0.0269118356873515,0.971955180168152,1.23950973153114,-0.012353761261421,0.0932493044889823
genemark-scaffold_1-processed-gene-1.21-mRNA-1,1.62001192569733,0.208318471908569,0.12000885396818,0.0324112071014861,1.37916219234467,1.86328471998374,0.139615343114379,0.270279198749766
genemark-scaffold_1-processed-gene-1.51-mRNA-1,1.29707825183868,0.108893096446991,0.175199940895684,0.0600916628007704,0.95233561595281,1.62740733623505,-0.0212102241316487,0.211491635242786
maker-scaffold_1-augustus-gene-1.173-mRNA-1,1.72015833854675,0.235030397772789,0.0859964558639024,0.0216071066782103,1.56024824678898,1.91000114778678,0.193193575085356,0.28103303871307
genemark-scaffold_1-processed-gene-1.24-mRNA-1,1.97247672080994,0.293981522321701,0.135981020318754,0.0299647634138647,1.71459589898586,2.23984920978546,0.23416176525223,0.350218617878974
snap_masked-scaffold_1-processed-gene-1.89-mRNA-1,1.66520416736603,0.220981776714325,0.0785917021473232,0.0205926474460958,1.51946228444576,1.81475819845994,0.181689770557664,0.258818762812125
genemark-scaffold_1-processed-gene-1.52-mRNA-1,0.924417674541473,-0.0398018434643745,0.147066523590523,0.0711055608255375,0.644840737680594,1.23314740359783,-0.190550163236572,0.091014680717934
genemark-scaffold_1-processed-gene-1.53-mRNA-1,0.689366281032562,-0.165571987628937,0.0920599505630884,0.0599118141005374,0.508713483810425,0.860126700003942,-0.293526750933902,-0.0654480493648833
genemark-scaffold_1-processed-gene-1.54-mRNA-1,1.32233965396881,0.118185237050056,0.157146374174261,0.0529317759527644,1.01832543810209,1.64147888322671,0.00788333403230602,0.215234385479343
genemark-scaffold_1-processed-gene-1.26-mRNA-1,0.7469642162323,-0.130117744207382,0.0929952429441158,0.0549202631717931,0.569924392799536,0.946306173006694,-0.244183178993666,-0.023968801437029
snap_masked-scaffold_1-processed-gene-1.120-mRNA-1,0.697260022163391,-0.166432365775108,0.143447862180188,0.0946228895449651,0.410256182402372,0.979249217609565,-0.386944927440316,-0.00910763577168728
augustus_masked-scaffold_1-processed-gene-2.59-mRNA-1,1.13639032840729,0.0545361377298832,0.0768294621227684,0.0293970303407776,0.998457517723242,1.29144192536672,-0.000670466160847652,0.111074801121711
maker-scaffold_1-augustus-gene-2.52-mRNA-1,1.06841886043549,0.0281936768442392,0.0535274101075406,0.0218745817789476,0.962390310068925,1.17660232782364,-0.0166487614740012,0.0706296866763857
genemark-scaffold_1-processed-gene-2.109-mRNA-1,0.894288241863251,-0.0500805154442787,0.0754073145532773,0.0369680105692249,0.755791403353214,1.04668843746185,-0.121599058007801,0.0198174266381565
genemark-scaffold_1-processed-gene-2.110-mRNA-1,0.968273401260376,-0.0157753955572844,0.0868996302805667,0.0394815424633192,0.788397809366385,1.13664853870869,-0.103263868034722,0.0556253467275235
augustus_masked-scaffold_1-processed-gene-2.61-mRNA-1,1.2273097038269,0.088206373155117,0.0718714298522611,0.0255573853219158,1.08983163634936,1.37247092922529,0.0373593885358602,0.137503144170133
genemark-scaffold_1-processed-gene-2.131-mRNA-1,1.04839825630188,0.0166201461106539,0.139462133325001,0.0586851380852241,0.792288868625959,1.33492865959803,-0.101116472131235,0.125457926313263
snap_masked-scaffold_1-processed-gene-2.9-mRNA-1,1.41729760169983,0.150749921798706,0.0812017416690326,0.0248786214895149,1.25799047847589,1.58456110258897,0.0996772417199528,0.199908972968197
genemark-scaffold_1-processed-gene-2.132-mRNA-1,1.00714695453644,-0.000568744668271393,0.130186278541666,0.0567305319938788,0.779443763693174,1.27683715025584,-0.108216163830416,0.106135505425254
augustus_masked-scaffold_1-processed-gene-2.65-mRNA-1,0.798222422599792,-0.0990210473537445,0.0576846124248205,0.0316765625279051,0.687610136965911,0.903025908768177,-0.162658058548787,-0.0443007117026128
genemark-scaffold_1-processed-gene-2.115-mRNA-1,0.527378261089325,-0.280286520719528,0.0547699710894127,0.0462115770982542,0.415932214756807,0.628507469097773,-0.380979597286122,-0.201689695973443
snap_masked-scaffold_1-processed-gene-2.33-mRNA-1,0.368569731712341,-0.448785394430161,0.0942110111132843,0.119061948250571,0.201499695455035,0.548683889210224,-0.69573197018057,-0.260677935912643
genemark-scaffold_1-processed-gene-2.116-mRNA-1,0.591275990009308,-0.232425943017006,0.08054505556588,0.0614390759871085,0.423102372636398,0.739991960426172,-0.373554784184436,-0.130775373631974
augustus_masked-scaffold_1-processed-gene-2.85-mRNA-1,0.798182129859924,-0.0986853167414665,0.0479615975345557,0.0262294811423591,0.708644071221352,0.897759675979614,-0.149572364649553,-0.0468399053866202
genemark-scaffold_1-processed-gene-2.117-mRNA-1,0.493041604757309,-0.315576195716858,0.0930575887980231,0.0886287319577245,0.325193946311871,0.675910891592503,-0.487857548350558,-0.17011056876833
augustus_masked-scaffold_1-processed-gene-2.86-mRNA-1,0.653141736984253,-0.186768874526024,0.0584853600284788,0.0395878953223715,0.530018464724223,0.780362335840861,-0.275709128496101,-0.1077037050921
snap_masked-scaffold_1-processed-gene-2.15-mRNA-1,0.679351270198822,-0.17639023065567,0.131770704166314,0.0871697292667213,0.429153943061829,0.91984486579895,-0.367392041632168,-0.0362854422950225
genemark-scaffold_1-processed-gene-2.118-mRNA-1,0.661912560462952,-0.186752557754517,0.120778496366648,0.0823251053342672,0.429426326105992,0.890146261950334,-0.367111591093011,-0.0505386347748539
genemark-scaffold_1-processed-gene-2.138-mRNA-1,0.453305125236511,-0.353299885988235,0.092307950792329,0.0941245474877315,0.251815510789553,0.62735326141119,-0.598918814638817,-0.202493370058124
maker-scaffold_1-snap-gene-2.103-mRNA-1,0.556806623935699,-0.266689538955688,0.131542847823758,0.105125451331922,0.335652947425842,0.839538047214349,-0.474109534848318,-0.0759625631320293
genemark-scaffold_1-processed-gene-2.119-mRNA-1,0.566397964954376,-0.251730591058731,0.0833161126413787,0.065705334363162,0.402121404806773,0.739890147745609,-0.395646488534595,-0.130834315196459
snap_masked-scaffold_1-processed-gene-2.41-mRNA-1,0.545594394207001,-0.272365272045135,0.109209753274449,0.0915980621026964,0.324391427636147,0.762445093691349,-0.488930632535885,-0.117791427687897
genemark-scaffold_1-processed-gene-2.120-mRNA-1,0.518158435821533,-0.297447741031647,0.117398033170841,0.104211939470505,0.295979424814383,0.766474664211273,-0.528739820554915,-0.115502196158715
maker-scaffold_1-augustus-gene-2.58-mRNA-1,0.694754958152771,-0.16105230152607,0.0796645521800012,0.0503194655829959,0.54358903169632,0.852296077708403,-0.26472969326903,-0.0694095116135333
genemark-scaffold_1-processed-gene-2.121-mRNA-1,0.41390597820282,-0.394200444221497,0.0925175651822964,0.0995302680923798,0.252666569501162,0.599467310309411,-0.597454502487005,-0.222258103450852
genemark-scaffold_1-processed-gene-2.122-mRNA-1,0.444568067789078,-0.357060760259628,0.0663760516279591,0.0666900488832011,0.314236342906952,0.573084950447083,-0.502743588197411,-0.241780996224863
snap_masked-scaffold_1-processed-gene-2.44-mRNA-1,0.429548591375351,-0.370493054389954,0.0541478506443649,0.0555854564419409,0.323532294481993,0.537761947015921,-0.490082663909768,-0.26941029002051
genemark-scaffold_1-processed-gene-2.123-mRNA-1,0.422588676214218,-0.379897952079773,0.0681632498225432,0.071923765064634,0.292694033682346,0.551820314427217,-0.533586238210003,-0.258202686914502
genemark-scaffold_1-processed-gene-2.144-mRNA-1,0.609964609146118,-0.218124940991402,0.0754737590821562,0.0552184585498562,0.449904752522707,0.755067005753517,-0.346881134720174,-0.122018553605358
genemark-scaffold_1-processed-gene-2.124-mRNA-1,0.390130788087845,-0.411788165569305,0.0454181771731694,0.0514449863923149,0.301777113229036,0.478321265429258,-0.520313832183322,-0.320280740800398
genemark-scaffold_1-processed-gene-2.145-mRNA-1,0.465519547462463,-0.336200952529907,0.0632411221737873,0.0606722495025484,0.33795645510157,0.585918891429901,-0.471140273123512,-0.232163095241267
genemark-scaffold_1-processed-gene-2.125-mRNA-1,0.511163532733917,-0.303029388189316,0.116115466739758,0.101863177584741,0.303158583740393,0.746261376639208,-0.518330606297912,-0.127115893494771
genemark-scaffold_1-processed-gene-2.146-mRNA-1,0.496545881032944,-0.320906460285187,0.137721140447999,0.122679658192928,0.262473881244659,0.794713297486305,-0.580913906717765,-0.0997903769722208
genemark-scaffold_1-processed-gene-2.126-mRNA-1,0.420475363731384,-0.385369926691055,0.0835632199393354,0.0910401810521936,0.257827279220025,0.588400634626547,-0.588672457500983,-0.230326867824716
genemark-scaffold_1-processed-gene-2.147-mRNA-1,0.371530890464783,-0.439291030168533,0.0759599408842827,0.0909266259797052,0.242488905787468,0.536015848318736,-0.615308126197803,-0.270822408064636
genemark-scaffold_1-processed-gene-2.127-mRNA-1,0.513917207717896,-0.302376180887222,0.123667002043929,0.109827883633978,0.288552578041951,0.771513282756011,-0.539784252753172,-0.112656652871742
genemark-scaffold_1-processed-gene-2.148-mRNA-1,0.679228365421295,-0.177419573068619,0.139539082265688,0.0918196386154972,0.431647849579652,0.976816654205322,-0.364873627975933,-0.0101869445097202
snap_masked-scaffold_1-processed-gene-2.27-mRNA-1,0.773620545864105,-0.131188437342644,0.221916316107756,0.136384849169516,0.358153611173232,1.22494888305664,-0.445940518535171,0.0881179660314707
genemark-scaffold_1-processed-gene-2.128-mRNA-1,0.372121721506119,-0.434751749038696,0.0576538397703908,0.0697928871871259,0.257965390135845,0.485911430418491,-0.58843983874993,-0.313442921750421
augustus_masked-scaffold_1-processed-gene-2.97-mRNA-1,0.41092985868454,-0.395438760519028,0.0815347564582196,0.0917343119216752,0.244557740042607,0.5752018019557,-0.611694011418338,-0.240179777995124
genemark-scaffold_1-processed-gene-2.129-mRNA-1,0.397738635540009,-0.411661833524704,0.0870498362877841,0.10178918025547,0.217090565587084,0.559919834136963,-0.663426730564666,-0.251874148144113
